Latitude,Longitude
37.94749021,23.70434469
33.8083079,-118.37045153
17.37239,78.48951
-34.51556935,-58.73167261
51.76041,-0.56451
30.15,78.7833
51.33966738,0.73803127
49.284,-123.1419
13.36229505,78.57314908
14.5864,121.175
38.89769958,-77.03649486
51.5141,-0.1094
40.7,-73.8309
24.33674031,54.48703856
55.1220103,-1.5032751
19.4326,-99.1332
29.0398,-98.5743
24.829761,46.724492
39.2944,-76.614
51.50711486,-0.12731805
-33.9371719,18.46852266
50.82777778,-0.15277778
-26.39855629,153.0943613
51.53756306,-0.0869423
14.45096699,121.02302707
51.51299,-0.20265
52.28343,-1.93492
37.00748787,-121.5705372
30.34258,-97.73832
-7.01366793,20.390625
41.88265611,-87.62325168
6.45306,3.39583
36.1675,-115.149
40.65,-73.95
52.3080143,4.76553606
39.23472,-121.20278
51.47496745,-0.07939436
25.613899,85.135353
45.25072,-93.23489
33.8083079,-118.37045153
15.65,73.7
28.5421,-81.3775
50.8247,4.36044
51.5141,-0.1094
51.50565731,-0.07524401
52.57097362,-0.23851864
51.51299,-0.20265
19.2309,72.8525
34.094365,-118.268892
38.89769958,-77.03649486
40.7,-73.8309
50.759308,-1.540916
18.9953558,73.1165222
-34.42123,19.2401
28.631747,77.219672
54.0,-2.0
34.0261,-117.6241
-8.4696362,115.33376884
37.7644,-122.2426
28.5421,-81.3775
47.91222222,13.30694444
52.232222,21.008333
51.31911209,0.74094291
50.9133,0.721806
-27.13640636,152.97801229
-31.60549212,28.804101
50.9510013,0.7328168
51.6193555,-3.99988174
53.65204,-2.63211
-25.8744,28.1706
53.37945064,-1.47741612
5.55,-0.2
53.97854614,-1.56945916
51.38909874,0.50343058
51.95362,-0.28469
38.24901631,-122.04632521
55.9494,-3.1603
14.4413296,120.9564902
53.376667,-6.338611
-6.25692465,106.85562709
53.39361314,-0.77615672
50.90897615,6.96434382
52.05930097,1.16614206
38.9394692,-77.0254215
52.60166322,-2.10506556
34.155729,-84.446397
53.4078,-2.9794
51.73,-2.28583
54.4419889,-0.85714286
16.69402253,81.05179557
22.56666667,88.36666667
56.58947414,-2.52190855
51.35872,-0.14453
5.50072735,-0.44084639
21.03084438,105.84559643
-6.22986457,106.65464162
51.8167,-0.8
53.18157813,-6.10286292
47.5667,7.6
51.46575,-0.21453
11.0,76.9667
-6.16557048,39.21883375
19.0627,72.8764
33.9998627,-118.79923186
52.05930097,1.16614206
42.84664565,10.77584591
47.04813651,8.30909729
34.6603,135.5122
36.131058,-5.341514
53.3476,-6.2591
42.11722222,2.76972222
41.007932,28.978144
45.63697547,-73.56726563
-29.9667,30.8833
-8.307877,157.165203
34.16852,-118.605352
30.52348965,72.24022977
13.64632045,100.6801486
-30.0333,30.8167
21.31752233,-157.92366028
53.34411666,-6.26174338
52.78106013,-3.07198885
53.4833,-2.26667
53.39358473,-0.77618263
14.33532052,121.07280778
14.4413296,120.9564902
51.4833,-0.0102
51.35872,-0.14453
53.3833,-1.4667
23.25,77.42
51.57558519,-0.10226432
52.232222,21.008333
14.4413296,120.9564902
19.0627,72.8764
51.52078262,-0.0732444
53.4078,-2.9794
54.08989,-4.629734
21.27733394,-157.78652915
51.52250954,-0.72074175
6.43111111,3.41583333
11.7115196,78.1727127
51.22425914,1.40485257
51.40179248,-0.40551743
25.1508,51.5378
53.7238,-1.8593
50.7187183,-3.5320663
51.45,-2.58333
22.66098,87.73518
51.8541193,0.9978789
39.4648,-0.377
53.7763925,-1.5443356
51.52250954,-0.72074175
-6.5897,106.7908
52.05930097,1.16614206
53.37945064,-1.47741612
14.30521473,121.53124617
51.6,-0.216667
51.89703,-8.47467
50.85711,0.57787
-1.28333333,36.81666667
19.0627,72.8764
51.64561373,-3.22158179
54.59093333,-5.84
51.68129706,-4.31075782
45.63697547,-73.56726563
7.08398229,125.60833011
41.63460787,-70.35309717
51.561557,0.096676
51.50565383,-0.09050892
30.65559728,76.82005405
55.52603113,-1.72802336
-34.03416667,18.46416667
28.54239921,77.33875522
10.40365689,123.89277935
45.75975883,-73.56725453
51.66242723,-3.80787822
52.05427797,1.15217943
51.51922505,-0.1773262
53.2375,-1.4292
50.72533343,-2.93334799
51.5141,-0.1094
51.5031,-0.1132
40.7207559,-74.0007613
42.48611111,-91.45722222
51.5141,-0.1094
51.6,-0.216667
-26.10203,28.05593
45.75975883,-73.56725453
39.26873,-76.79944
6.51537501,3.38855267
40.7142,-74.0064
50.7879,-1.0895
55.9644672,-3.3128448
51.57558519,-0.10226432
26.25899593,-80.22066048
50.2104796,-5.4796688
12.971117,77.597645
38.93982267,-77.02388176
53.58029408,-2.37454446
51.5141,-0.1094
6.45306,3.39583
40.7332086,-74.00187056
53.32992746,-6.2643515
11.23973421,75.78496286
-26.2047,28.0421
51.47959888,-0.16521335
40.7332086,-74.00187056
26.1609172,-80.109346
-22.56905133,17.0843579
40.64157252,-73.17392349
53.64028159,-1.78783251
52.871,-1.637
53.815,-3.0447
12.971117,77.597645
41.883222,-87.632496
50.2104796,-5.4796688
35.2640291,-77.5817439
5.55867,-0.20118
25.2834,51.5293
43.0,-75.0
52.69291165,-2.28744348
50.2104796,-5.4796688
10.3111,123.892
54.95786014,-1.68050982
-1.287651,36.76122
55.33498945,-4.81596841
53.40465191,-2.55691767
35.46557563,-80.64711609
55.9426988,-3.2038346
36.4406,28.2227
48.1739745,16.41560835
32.955,-117.26388889
53.5785,-2.4299
48.019543,8.037467
50.714,-1.988
38.9394692,-77.0254215
44.76813,-79.93539
40.77274259,-73.972216
30.63283938,-96.32601276
46.17663677,6.70980357
53.3924,-2.5935
21.17753,72.83514
52.232222,21.008333
55.9546,-3.2087
52.6333,-1.13333
-1.3501943,36.75978755
51.21151,-2.64563
-26.10203,28.05593
52.3563,4.7909
51.4845254,-0.11504385
53.4833,-2.26667
45.75975883,-73.56725453
40.7332086,-74.00187056
51.5141,-0.1094
51.49594393,-0.13355317
53.43433,-2.18905
42.86060279,-80.72793187
50.8429,-0.1313
51.32640592,-0.56703095
50.8429,-0.1313
43.05010881,-76.1186953
50.8429,-0.1313
30.3167,78.0333
51.34,-1.9
51.51843,-0.1404
43.6678,-79.3496
6.50596967,3.31174928
50.8429,-0.1313
42.21482671,-83.35459317
50.8429,-0.1313
40.7142,-74.0064
40.76888109,-73.97235966
44.40846039,-81.44610822
34.0839,74.797
43.5755003,-79.8301987
39.6289,-75.1597
50.8429,-0.1313
39.85222577,-86.09274647
30.19899959,-81.39479082
50.8429,-0.1313
39.68402939,-86.40303954
-24.6581,25.9122
51.50413561,-0.13608912
-7.16520675,112.64834355
50.8429,-0.1313
42.29464322,-85.52294858
22.3251406,73.156063
53.75418569,-1.54587578
35.646643,139.710045
51.5991354,-0.1471846
50.8429,-0.1313
51.39608874,-0.88071074
44.66231071,-85.51440051
51.41151071,-0.1026743
36.98539828,-91.70142903
51.5216,-0.1821
51.5141,-0.1094
51.47794217,-0.00167906
29.5154,-98.45299
3.06699,101.69005
40.578697,-73.961419
53.53475524,-2.25609183
51.69515614,0.58435958
52.232222,21.008333
54.64278188,-3.18667753
51.35924581,1.44036423
51.3842705,-2.3543492
33.94246099,-118.40812325
12.9328403,77.5843735
53.47629338,-2.2540614
45.67070719,-111.07427917
43.6678,-79.3496
50.8335958,-1.80807218
36.31180022,-86.60592874
26.13692,-80.15679
50.82679143,-0.27005193
50.9218475,-0.81349428
53.26442042,-1.06274486
33.9374,-84.3686
50.8429,-0.1313
51.5141,-0.1094
43.6520596,-79.38576669
18.35840843,-65.82958919
51.5141,-0.1094
1.29306,103.856
18.64835959,73.30085635
14.65044089,121.06779099
38.9394692,-77.0254215
39.3345168,-76.6361865
6.524379,3.379206
52.6745135,-8.5707178
54.5971,-5.9301
55.9,-4.23333
22.50217948,88.36399734
51.35680019,-2.38175926
51.47875,-0.18864
38.4196,-82.4447
40.7493,-73.8531
43.82402241,-79.31410388
51.2527,-0.015471
41.95916667,-78.64472222
47.3846,8.5316
50.8429,-0.1313
-24.8539299,152.3671
41.7758,-72.5219
55.78903,-3.99217
12.971117,77.597645
52.64071797,-1.13024345
29.55553,-98.90479
50.8429,-0.1313
51.5141,-0.1094
30.16621578,-95.46230789
52.6333,-1.13333
39.97086652,-75.18720898
54.97317212,-1.60852703
55.9546,-3.2087
53.78798,-2.2437999
52.232222,21.008333
53.3721,-3.0385
35.1715,-84.8711
45.63697547,-73.56726563
38.28888889,-122.45888889
40.7581,-73.9911
28.81234863,-81.28292503
-26.27624126,27.90366383
50.814711,-0.371386
7.71099166,-18.984375
53.96702759,-10.1896087
13.04041195,77.57480522
52.25,-1.93333
6.45306,3.39583
51.40628,6.8728
29.2073,-81.0379
33.7692,-116.421
51.79355,-0.66281
34.24701,-77.88253
40.7332086,-74.00187056
40.7429,-74.0323
30.5149,-97.6726
30.40616619,-87.69507839
29.97527778,31.13777778
10.9592,78.0758
51.8915,0.896252
29.97527778,31.13777778
51.5141,-0.1094
43.65201872,-79.40772764
33.1508,-96.8261
43.05965413,-87.87549789
19.0627,72.8764
40.7429,-74.0323
51.5141,-0.1094
32.74038757,-117.2117235
-6.2444225,106.7980099
50.72,-1.88
43.34802619,-70.47437668
28.6139,77.2089
51.4853,-3.1867
37.52647856,-77.32193475
41.07857475,-81.54138565
40.7332086,-74.00187056
51.48336323,-0.02581969
-34.8236,-58.5289
40.2497,-73.9975
43.47089205,-80.45399666
13.0812,80.2751
21.0,77.0
51.38692,1.3791
35.06744124,-85.24595411
33.7566,-84.3889
47.3846,8.5316
45.75975883,-73.56725453
40.7332086,-74.00187056
40.60506,-73.9986799
38.80472222,-77.04722222
40.7142,-74.0064
-34.06068333,18.47366533
27.83030491,-82.69029915
33.7692,-116.421
29.97527778,31.13777778
40.7142,-74.0064
51.51873,4.36187
45.63697547,-73.56726563
17.52431,78.66562
25.7751,-80.1936
34.16589822,-118.3741082
52.232222,21.008333
12.971117,77.597645
26.6925838,-80.35155693
33.89047571,-84.46798522
43.65201872,-79.40772764
43.48257,-1.55886
21.0333,105.85
40.7142,-74.0064
-34.9288,138.6
6.6712447,3.48106041
34.152955,77.577453
-1.30972222,36.74305556
35.16266275,-80.68518286
40.6231224,-73.26138496
32.48506473,-80.98699397
39.36827915,36.5625
32.68544023,-97.13062886
38.9394654,-77.0254232
19.23525,73.1305
40.7207559,-74.0007613
13.08018891,80.19809246
52.5,-6.66666667
51.45,-1.03333
43.685,-80.42722222
53.3476,-6.2591
5.55322297,-0.26195158
29.97527778,31.13777778
-33.922167,18.431463
42.34678,-71.09865
40.7779,-73.9675
41.09624,-81.54349
40.21,-75.37
10.6714,76.4978
54.98310888,-1.57677899
-1.28333333,36.81666667
39.81527778,46.75194444
14.1789,121.226
45.12213,-92.53758
9.0667,7.4833
33.588633,-117.878945
41.14392428,-73.23018417
44.49989,-80.21683
18.32575525,-64.85004195
57.22506559,-2.52529618
50.87244,-1.57361
53.823,-2.454
50.83289809,-0.20732939
51.4099008,-0.59272528
44.49840009,-80.21616276
37.542329,-121.979994
41.3854908,-75.7080613
12.971117,77.597645
53.4078,-2.9794
51.5141,-0.1094
50.81371324,-1.22459004
39.53759668,-104.94588861
6.51711966,3.36970248
9.0667,7.4833
52.232222,21.008333
42.34856338,-83.266657
44.36085937,-100.34500212
28.6859042,77.19427875
51.50413561,-0.13608912
53.3833,-1.4667
51.54080435,0.70605183
49.2630756,-123.1019962
40.49678,-80.05561
28.58391877,77.36572266
37.79739432,-122.42125458
50.7218,-3.5336
34.0582254,74.42248235
30.2419954,-92.0060761
41.87241451,-87.65806814
54.0,-2.0
45.5236111,-122.675
36.1651,-86.7837
37.1951,-93.2862
45.5236111,-122.675
41.24053503,-81.44286246
29.4167,-98.5
51.50413561,-0.13608912
50.45,30.52361111
39.9527,-75.1651
39.32613,-120.21215
51.54080435,0.70605183
38.2356014,-122.6425124
39.73535,-104.98142
1.32613359,103.92634478
33.59503207,-117.88235664
43.6678,-79.3496
44.1062,-79.12382
32.69215335,-96.82966826
44.56192559,-63.76743365
51.5141,-0.1094
17.7667,-77.25
40.65,-73.95
38.8951,-77.0367
14.282034,121.415138
-34.03551,23.04881
34.0564,-118.2445
47.65012,-90.66676
5.56197674,-0.18160049
40.7779,-73.9675
14.6105285,121.0550124
53.94919965,-1.12557628
33.9998627,-118.79923186
40.4411,-79.9975
42.99866667,-82.42347222
38.86203,-77.27629
14.5896,120.9808
34.77928895,-92.4012584
53.3476,-6.2591
33.8752,-117.5655
-33.97862,18.46421
52.02184606,0.24885803
48.47593351,-81.32806152
38.95857,-95.24767
41.22101026,-73.6562715
53.48764144,-2.32361845
51.0244,-0.356113
30.6307,-81.574
47.593597,-122.303885
57.0333,-4.26667
38.89898234,-94.66636182
40.787181,-73.976178
52.3342,-6.4575
3.1581,101.7109
6.45306,3.39583
33.1508,-96.8261
41.74171389,-70.21879077
40.7142,-74.0064
37.772999,-122.430832
35.83319122,-78.77175535
52.8408,-6.92611
31.9579,-110.767
32.6662,-79.9392
55.85026389,-4.23928333
51.44996271,0.05158005
51.40010981,-1.3232247
37.97715576,-122.36556977
51.7316638,0.6770759
40.7207559,-74.0007613
44.60616,-68.49645
6.47111345,3.71229779
51.52239,-0.72725
29.593629,-95.486823
40.7332086,-74.00187056
51.50314058,-0.11967747
33.54641093,-117.67586683
53.4571426,-2.94658227
50.72,-1.88
53.3476,-6.2591
22.31401797,113.93030041
51.7465,-0.4736
31.9579,-110.767
25.7679,-80.19622
40.7332086,-74.00187056
43.648,-79.3872
51.4853,-3.1867
9.42539,-84.16171
20.633125,-103.559825
18.45,-66.0667
54.4,-2.5
51.48839802,-0.23024082
38.79561424,-104.76016062
6.39426877,100.30424753
51.45,-2.58333
8.487017,76.950668
51.5141,-0.1094
16.5,80.6
51.27891077,1.06434345
41.48385,-81.73165
54.6,-2.81667
7.16196653,80.56938794
50.8453,-0.149167
29.97527778,31.13777778
40.8076869,-73.9293061
43.73857271,-79.32960945
41.7705929,-70.05991216
-34.02137624,18.44483526
37.3534776,-118.42827215
8.05,80.1833
33.467027,-82.01743
51.17618385,-0.37165006
21.17,72.83
23.72156792,90.42463379
51.5141,-0.1094
40.2224,-74.0121
30.46104148,76.63646037
53.4793,-2.2463
53.3440451,-6.2637869
51.01372856,0.85590578
52.38303276,4.92059626
40.7,-73.8309
51.50303611,-0.20458013
43.4465,-79.7001
1.29306,103.856
40.7817,-73.2442
31.9579,-110.767
53.4793,-2.2463
29.97527778,31.13777778
-6.1803,106.8233
28.41374719,-80.62873064
47.6046,-122.3308
36.044285,-79.924443
53.3924,-2.5935
33.88708433,-84.4486591
13.0812,80.2751
53.80179671,-1.57180318
55.11022,-7.46449
30.3183,-86.1303
43.73857271,-79.32960945
34.0564,-118.2445
51.30109778,-0.93218785
51.5141,-0.1094
29.97527778,31.13777778
40.695277,-73.918069
43.73857271,-79.32960945
52.6333,-1.13333
-30.050401,-51.197772
42.3577,-71.0565
51.47959888,-0.16521335
37.54949903,-76.34000194
51.750789,-0.33948975
21.0,77.0
44.0352119,-92.4633658
39.90644225,32.86203057
51.48,-3.21
42.9358,-87.8665
13.0608902,77.5179721
69.98393763,23.2831448
39.7692,-86.1582
33.75658,-84.36418
42.9814,-81.1933
7.73854844,98.76983643
26.11999216,-80.10551426
34.532,-84.39538
19.0403,73.0147
43.41141826,-80.32822342
51.57307,-0.77617
43.39992826,-80.35796779
51.53042606,-0.15387297
29.593629,-95.486823
45.6333,-75.9333
51.422,-0.3667
51.5141,-0.1094
29.593629,-95.486823
57.48716661,-4.24308068
40.65,-73.95
37.00748198,-121.57053318
19.0716,72.8341
6.6112,3.51
51.5336,-0.17636
21.0,77.0
53.03321354,-2.29296684
43.32116,-71.628
28.04111111,-81.95888889
51.50413561,-0.13608912
50.91666667,-0.5
39.1499,-76.5035
30.1386846,-93.19015079
40.09153,-75.35023
-26.2047,28.0421
41.03812656,-85.24984647
34.0733,-84.2811
52.85579838,-2.63153805
40.7142,-74.0064
51.6115,0.51854
51.40726406,-3.22762012
5.58611111,-0.17638889
51.51037,-0.14843
28.588684,-81.31638
14.43716842,121.04163835
52.03725601,-0.30246906
11.77195,79.55332
42.9358,-87.8665
51.67037,-2.05859
51.50055556,-0.12666667
35.6505,-78.8337
27.9936,-82.3717
19.0627,72.8764
54.9664749,-6.22807164
5.6633,0.0014
51.23709,-0.57048
32.7774,-96.7977
50.65433016,-1.15946732
38.9394748,-77.0254324
50.84626655,-0.1327889
53.561,-0.09238
39.17939,-84.2443
42.9358,-87.8665
40.65,-73.95
41.57636,-87.64852
52.19102409,-1.70025999
32.88144174,-79.99446832
50.81645622,-0.12297392
57.1526,-2.11
39.1864685,-106.81833029
36.97205,-122.026252
43.6703,-79.3911
39.1499,-76.5035
51.50413561,-0.13608912
51.56291,-0.14353
50.99034125,-3.48835808
6.56174888,3.37538029
45.0702,7.6777
28.371,-81.518
50.98965241,-0.67536462
6.45306,3.39583
34.0564,-118.2445
38.99258,-77.02635
34.0564,-118.2445
25.7751,-80.1936
53.7443,-0.3325
41.87814281,-87.83111133
52.15785,1.59065
41.883222,-87.632496
51.6301173,0.81552029
43.22715574,-77.67913042
43.648,-79.3872
51.51265,-0.13875
42.36666667,-71.30305556
10.680873,-61.6323991
10.680873,-61.6323991
35.31898421,-97.48638003
10.680873,-61.6323991
40.6536102,-73.86870524
51.38734,-0.33327
51.8874,0.9008
-0.00852319,-0.00198492
45.75975883,-73.56725453
40.7142,-74.0064
34.70256251,-82.94795506
40.7142,-74.0064
53.8167,-1.33333
40.7142,-74.0064
38.9606,-76.7416
50.7218,-3.5336
20.8861,-156.675
39.4014,-76.479
51.53326771,-0.0696061
47.2414,-122.459
45.75975883,-73.56725453
42.3577,-71.0565
50.81937006,0.37338294
52.27937,6.42649
49.19,-2.11
55.66446701,12.57966757
37.9515,-122.547
27.45,90.5
41.13498491,-73.79205551
33.9285,-84.3377
38.8951,-77.0367
28.5421,-81.3775
43.0373,-87.9188
12.971117,77.597645
45.28612625,13.58618196
36.0,-86.0
50.82091721,-0.32241233
53.96166465,-2.81619071
51.2185,6.7805
21.314394,-157.991777
26.606962,-81.650038
51.5141,-0.1094
52.94915272,-0.96228185
43.39406,-79.70951
-25.9956,28.1049
52.39099006,9.69911429
40.66754,-73.9874899
53.6209,-2.6615
51.5141,-0.1094
35.99958,-96.1134
38.62187,-75.10795
25.7780099,-80.14252
28.6761,-81.5106
29.948479,-90.070864
51.5141,-0.1094
26.0215,-80.1749
34.18239459,-112.1338261
40.70883,-73.95779
39.9527,-75.1651
40.10136088,-75.13889789
36.7222084,25.28176726
40.99792537,29.09980059
39.67524635,-104.8751959
45.75975883,-73.56725453
55.7522,37.6156
54.2008623,-2.95347283
47.6268506,-122.3436484
18.51558627,73.85387421
40.01563,-82.86679
44.6462,-63.5735
54.66442807,-3.27531212
33.06632,-117.30321
31.7523027,-95.63608047
45.6333,-75.9333
41.2437,-75.9066
39.32935145,-104.7385025
21.27680706,-157.82776083
6.5535134,3.3587265
33.95924,-118.44801
-26.715,27.1033
45.935794,-66.664745
49.8873,-97.1397
54.883,-1.747
30.45045045,-86.57165272
51.4333,-0.216667
50.66167748,-1.21144497
50.64237595,-1.92329401
41.42816057,-72.84256343
51.49698006,-0.06318212
54.39050052,-1.94331658
33.48133493,-117.72502899
40.7142,-74.0064
52.93743,0.49432
50.88975876,-1.26430146
41.06553403,-32.4717616
30.437,-87.2093
39.798333,-86.232778
36.8455329,-76.2864366
33.5647,-101.878
24.46641628,54.59846083
50.73525247,-1.55054044
40.0135449,-74.9274843
45.57175504,-73.60015869
52.409968,-1.52735556
46.5198,6.6335
51.74765015,-1.31347035
33.97799,-84.21854
35.14277428,-90.05338646
44.3016599,-105.4792261
45.75975883,-73.56725453
38.9394692,-77.0254215
53.4430003,-2.1950032
48.7336733,9.10601409
53.2369735,-0.5435114
47.6694,-122.124
33.7566,-84.3889
30.5392327,-97.6968227
29.79763703,-95.39840964
35.62653453,139.78285205
45.51699829,-122.60121324
34.0006,-118.3952
41.6583,-70.8167
55.9546,-3.2087
55.9546,-3.2087
38.7222524,-9.1393366
45.75975883,-73.56725453
28.5736,-81.5174
40.77091422,-73.95666837
39.52625477,-75.81081371
50.2623132,-5.0517
51.52601382,-0.1424667
34.07184435,-118.27318132
40.804,-73.97
33.54641093,-117.67586683
30.5392327,-97.6968227
42.4885,-82.8981
29.3707,-100.896
52.71193,-4.00798
52.02978903,-1.45877838
-20.01124,57.58445
24.829761,46.724492
51.5141,-0.1094
37.4074,-79.1577
23.6039,58.5367
40.75,-111.883
51.50413561,-0.13608912
45.6677507,-73.47935661
33.73767865,-78.8304039
52.63162952,-2.50153743
40.0202654,-105.2511983
52.63456,-1.68715
51.4077,-0.022
53.25609,-2.12657
51.24128678,-0.57605021
50.87411,-2.8311
40.8413852,-72.4815647
35.5799,-82.5558
-37.87181042,144.7830678
53.56033862,-113.49569494
27.9473,-82.4558
51.5141,-0.1094
33.95924,-118.44801
51.4862,-0.1653
7.71099166,8.83300781
40.735015,-74.006137
44.30148,-78.32012
39.19847509,20.18552398
40.48309533,-75.10234429
33.4482,-112.0777
45.75975883,-73.56725453
30.3285,-81.657
32.7872,-79.9372
41.88766479,-88.02454665
45.75975883,-73.56725453
50.95553,-0.13919
50.8429,-0.1313
40.2734,-75.7459
43.37014,-80.98192
52.91765398,-1.46989346
44.9701,-93.1928
48.113,-123.441
37.6451,-120.768
30.26585335,-97.73549055
-2.15882051,-79.91695756
33.6704,-112.358
40.554173,-74.280907
34.0564,-118.2445
53.22910825,-2.67776728
54.2544772,-0.7088508
37.48213118,-77.49688006
14.55005522,121.01278302
43.02200317,-88.04943401
51.68360278,-0.48752222
51.5141,-0.1094
40.809148,-73.946794
45.75975883,-73.56725453
51.53310562,-0.02891165
32.54811793,-117.05266163
26.07204339,-80.14344495
35.23363311,-80.82629337
17.49502835,-88.18532781
45.63697547,-73.56726563
42.6143404,-73.8517105
32.7774,-96.7977
33.7714,-84.2978
51.34583091,0.7305461
-37.8895005,145.0422836
40.1893153,-75.5093425
45.63697547,-73.56726563
39.6829,-75.7535
40.7332086,-74.00187056
40.1893153,-75.5093425
47.00538664,-122.81298643
33.731196,-84.338041
40.88805,-72.38493
43.78525,-79.15977
39.0638705,-108.5506486
29.4167,-98.5
40.7332086,-74.00187056
34.01952664,-118.45079184
52.92,-1.13
29.48517,-98.56024
59.28429796,15.20248553
30.11825494,-85.72885036
40.88805,-72.38493
28.5421,-81.3775
40.677567,-73.984096
31.5167,34.45
35.2267,-89.5182
47.00538664,-122.81298643
54.57389,-5.958
52.27937,6.42649
38.89662,-77.13316
51.31301136,0.18786158
51.44996271,0.05158005
53.82408889,-2.40405
33.72126997,-116.36517048
39.2171,-84.5215
33.9203,-80.3417
33.64731,-96.63757
37.6849,-122.399
36.1707,-75.75611
54.0033,-8.76944
40.88805,-72.38493
-0.8349,113.4668
43.78525,-79.15977
6.54651219,3.39991283
33.6681576,-117.37978578
28.48396921,-81.65817732
51.3891836,-0.1298439
45.53131,-73.61315
26.130438,-80.12886
19.36616653,-99.17651411
7.33333333,8.75
36.1675,-115.149
18.32544435,-64.85180235
50.45,-104.617
53.8833618,-9.5460901
49.28372,-123.12111
-34.5986,-58.4678
33.7042,-78.8755
34.0564,-118.2445
40.6262,-75.3757
52.73006139,-1.11033913
55.90071,-3.64156
-43.48883964,172.53920541
33.9980844,-81.07356624
42.5046,-83.1506
40.64482886,-73.78465176
37.7793,-122.419
51.513,-0.131
37.57781,-122.35566
39.29321289,-94.71240324
42.99118195,-81.22153759
39.322973,-76.64415
37.78007,-122.41239
30.0479196,31.23366421
13.11666667,75.15
45.518237,-122.678249
42.9833,-81.25
43.6157,-84.2456
33.7566,-84.3889
20.64742035,-103.3963433
45.75975883,-73.56725453
33.74042548,-117.89916663
40.72444444,-73.51111111
44.3321,-121.839
-51.83109232,-58.44537646
40.74080242,-74.00229117
-38.0167,145.167
37.04891,-76.39185
29.95501124,-95.54208219
45.75975883,-73.56725453
45.30812071,-85.31055611
45.5038,-73.5744
37.5778,-122.3481
52.6542,-7.25222
52.6542,-7.25222
40.7142,-74.0064
26.01730052,-80.11560649
21.31752233,-157.92366028
35.732,-78.8529
44.5208,-80.01579
35.805574,-78.903303
47.6906417,-122.32323849
-33.91915936,151.23888384
26.41858,-81.41997
33.9285,-84.3377
41.7958,-87.5769
27.9473,-82.4558
39.30615547,-94.72271407
32.7649951,-97.1625612
33.15921835,-96.9462058
54.322713,-9.34579395
36.36611993,-105.3806216
33.88056411,-118.30899608
-6.1166018,106.6689067
51.5033,0.1195
29.45380459,-98.47223226
33.30170735,-117.3484185
30.0479196,31.23366421
43.6747,-79.3472
23.81071526,90.37721364
40.9795,-72.1252
34.1722,-118.378
45.75975883,-73.56725453
33.7042,-78.8755
26.08849541,-97.1626439
55.852472,-4.309626
