Lat,Long_,Active,Combined_Key
34.87625235,-89.99091418,6324.0,"DeSoto, Mississippi, US"
31.18961454,-89.25832496,2810.0,"Forrest, Mississippi, US"
31.47786634,-90.89672989,217.0,"Franklin, Mississippi, US"
30.86259065,-88.64436789,906.0,"George, Mississippi, US"
31.21444233,-88.63922281,426.0,"Greene, Mississippi, US"
33.77036166,-89.80245083,1153.0,"Grenada, Mississippi, US"
30.41830223,-89.48851033,695.0,"Hancock, Mississippi, US"
30.51359752,-89.12467576,4520.0,"Harrison, Mississippi, US"
32.2656285,-90.44435448,7449.0,"Hinds, Mississippi, US"
33.12345854,-90.08923538,1066.0,"Holmes, Mississippi, US"
33.12825718,-90.52252707,376.0,"Humphreys, Mississippi, US"
32.72531359,-90.97392828,103.0,"Issaquena, Mississippi, US"
34.27993475,-88.3606733,1035.0,"Itawamba, Mississippi, US"
30.54020656,-88.64184064,4117.0,"Jackson, Mississippi, US"
32.01922104,-89.11786866,639.0,"Jasper, Mississippi, US"
31.73397872,-91.03764977,246.0,"Jefferson, Mississippi, US"
31.56884708,-89.82670990000004,373.0,"Jefferson Davis, Mississippi, US"
31.62257767,-89.16896899999998,2698.0,"Jones, Mississippi, US"
32.75462946,-88.64105766,299.0,"Kemper, Mississippi, US"
34.35687874,-89.48490961,2353.0,"Lafayette, Mississippi, US"
31.20572971,-89.5077704,2037.0,"Lamar, Mississippi, US"
32.40419769,-88.66229662,2176.0,"Lauderdale, Mississippi, US"
31.55147224,-90.10841127,469.0,"Lawrence, Mississippi, US"
32.7536828,-89.52402044,1055.0,"Leake, Mississippi, US"
34.291877500000005,-88.68149954,3237.0,"Lee, Mississippi, US"
33.55545125,-90.29900733,1486.0,"Leflore, Mississippi, US"
31.53288662,-90.45391915,1248.0,"Lincoln, Mississippi, US"
33.47386518,-88.44191529999998,1652.0,"Lowndes, Mississippi, US"
32.63389156,-90.03513564,3531.0,"Madison, Mississippi, US"
31.23132643,-89.8209217,874.0,"Marion, Mississippi, US"
34.76216286,-89.50299462,1219.0,"Marshall, Mississippi, US"
33.89236763,-88.4808438,1338.0,"Monroe, Mississippi, US"
33.49419589,-89.61729103,499.0,"Montgomery, Mississippi, US"
32.75339664,-89.11726492,1669.0,"Neshoba, Mississippi, US"
32.40021118,-89.11843336,808.0,"Newton, Mississippi, US"
33.11009499,-88.56949061,575.0,"Noxubee, Mississippi, US"
33.42491685,-88.87905132,1869.0,"Oktibbeha, Mississippi, US"
34.36398677,-89.95064249,1584.0,"Panola, Mississippi, US"
30.77090935,-89.58677275,997.0,"Pearl River, Mississippi, US"
31.17161885,-88.99281835,444.0,"Perry, Mississippi, US"
31.17507789,-90.40392572,1293.0,"Pike, Mississippi, US"
34.226046000000004,-89.03636807,1394.0,"Pontotoc, Mississippi, US"
34.61810501,-88.51986294,969.0,"Prentiss, Mississippi, US"
34.25157572,-90.28908,401.0,"Quitman, Mississippi, US"
32.26469147,-89.94537876,3642.0,"Rankin, Mississippi, US"
32.406704100000006,-89.53789439,1184.0,"Scott, Mississippi, US"
32.88149103,-90.81595379999999,263.0,"Sharkey, Mississippi, US"
31.91282117,-89.91716179,1123.0,"Simpson, Mississippi, US"
32.01744532,-89.50644846,559.0,"Smith, Mississippi, US"
30.79187949,-89.11547539,423.0,"Stone, Mississippi, US"
33.60192578,-90.58882684,1504.0,"Sunflower, Mississippi, US"
33.95339918,-90.1729398,790.0,"Tallahatchie, Mississippi, US"
34.65133709,-89.94485778,1072.0,"Tate, Mississippi, US"
34.76872156,-88.90988194,803.0,"Tippah, Mississippi, US"
34.74023475,-88.23917219,731.0,"Tishomingo, Mississippi, US"
34.64967704,-90.37481167,499.0,"Tunica, Mississippi, US"
34.49162015,-89.00776006,1081.0,"Union, Mississippi, US"
31.14971548,-90.10446654,600.0,"Walthall, Mississippi, US"
32.35810271,-90.83352619,1432.0,"Warren, Mississippi, US"
33.28392041,-90.94196237,2382.0,"Washington, Mississippi, US"
31.64135687,-88.69573913,944.0,"Wayne, Mississippi, US"
33.61300486,-89.28392912,347.0,"Webster, Mississippi, US"
31.16078225,-91.31018819,300.0,"Wilkinson, Mississippi, US"
33.08747908,-89.03391385,785.0,"Winston, Mississippi, US"
34.02824175,-89.70762049999998,465.0,"Yalobusha, Mississippi, US"
32.77890365,-90.39656148,1107.0,"Yazoo, Mississippi, US"
40.19058551,-92.60078167,436.0,"Adair, Missouri, US"
39.98492163,-94.80163024,362.0,"Andrew, Missouri, US"
40.43238737,-95.42970639,69.0,"Atchison, Missouri, US"
39.215877,-91.84242683,511.0,"Audrain, Missouri, US"
36.70978521,-93.82919888,625.0,"Barry, Missouri, US"
37.50207671,-94.34757022,363.0,"Barton, Missouri, US"
38.25271289,-94.34113157,210.0,"Bates, Missouri, US"
38.29503305,-93.28756116,426.0,"Benton, Missouri, US"
37.32449052,-90.02725304,416.0,"Bollinger, Missouri, US"
38.99186229,-92.30723575,5445.0,"Boone, Missouri, US"
39.65816401,-94.80138942,2581.0,"Buchanan, Missouri, US"
36.71462476,-90.40421163,907.0,"Butler, Missouri, US"
39.65620858,-93.98308093,143.0,"Caldwell, Missouri, US"
38.83674754,-91.92186505,946.0,"Callaway, Missouri, US"
38.02199522,-92.76083747,1364.0,"Camden, Missouri, US"
37.38489388,-89.6843587,2321.0,"Cape Girardeau, Missouri, US"
39.42762566,-93.50626255,160.0,"Carroll, Missouri, US"
36.94160441,-90.96051322,140.0,"Carter, Missouri, US"
38.64789422,-94.353399,1787.0,"Cass, Missouri, US"
37.72391475,-93.85445441,196.0,"Cedar, Missouri, US"
39.51499357,-92.9629191,53.0,"Chariton, Missouri, US"
36.9711783,-93.18537118,1964.0,"Christian, Missouri, US"
40.41040752,-91.73661677,95.0,"Clark, Missouri, US"
39.31132056,-94.41850862,2164.0,"Clay, Missouri, US"
39.6013098,-94.40465394,381.0,"Clinton, Missouri, US"
38.50455671,-92.27860244,2242.0,"Cole, Missouri, US"
38.844478,-92.80896081,510.0,"Cooper, Missouri, US"
37.97663738,-91.30528104,505.0,"Crawford, Missouri, US"
37.431814,-93.8503345,123.0,"Dade, Missouri, US"
37.681135499999996,-93.02127031,263.0,"Dallas, Missouri, US"
39.96145298,-93.98519678,192.0,"Daviess, Missouri, US"
39.89201062,-94.40476508,210.0,"DeKalb, Missouri, US"
37.60663134,-91.50790473,215.0,"Dent, Missouri, US"
36.9325593,-92.49905109,253.0,"Douglas, Missouri, US"
36.27167174,-90.09122243,927.0,"Dunklin, Missouri, US"
38.41127108,-91.07522826,2168.0,"Franklin, Missouri, US"
38.43947277,-91.50847147,178.0,"Gasconade, Missouri, US"
40.21097916,-94.40944419,155.0,"Gentry, Missouri, US"
37.2575872,-93.34230916,7930.0,"Greene, Missouri, US"
40.11406587,-93.56509276,222.0,"Grundy, Missouri, US"
40.35570088,-93.99222144,156.0,"Harrison, Missouri, US"
38.38482826,-93.79293734,314.0,"Henry, Missouri, US"
37.94163617,-93.3203037,165.0,"Hickory, Missouri, US"
40.09799248,-95.21638879999999,95.0,"Holt, Missouri, US"
39.1435761,-92.69756691,212.0,"Howard, Missouri, US"
36.77383887,-91.88683935,955.0,"Howell, Missouri, US"
37.55487945,-90.7735296,82.0,"Iron, Missouri, US"
39.01002188,-94.34724536,8860.0,"Jackson, Missouri, US"
37.20351921,-94.34050458,4560.0,"Jasper, Missouri, US"
38.25926778,-90.53870896,4919.0,"Jefferson, Missouri, US"
38.74719601,-93.80691168,1325.0,"Johnson, Missouri, US"
39.0997,-94.5786,12943.0,"Kansas City, Missouri, US"
40.12699751,-92.14780832,57.0,"Knox, Missouri, US"
37.65896829,-92.5888493,998.0,"Laclede, Missouri, US"
39.06986886,-93.78076396,690.0,"Lafayette, Missouri, US"
37.10626634,-93.83293097,894.0,"Lawrence, Missouri, US"
40.09673161,-91.72070156,151.0,"Lewis, Missouri, US"
39.05345619,-90.95588181,1000.0,"Lincoln, Missouri, US"
39.87001769,-93.10704106,144.0,"Linn, Missouri, US"
39.78110272,-93.54645978,530.0,"Livingston, Missouri, US"
39.83049768,-92.56453089,187.0,"Macon, Missouri, US"
37.47865134,-90.34671429999999,404.0,"Madison, Missouri, US"
38.16193985,-91.92249662,122.0,"Maries, Missouri, US"
39.80601912,-91.62203062,775.0,"Marion, Missouri, US"
36.62869595,-94.34867205,1154.0,"McDonald, Missouri, US"
40.42212303,-93.56829590000001,30.0,"Mercer, Missouri, US"
38.21450288,-92.42610898,678.0,"Miller, Missouri, US"
36.82516239,-89.29505753,351.0,"Mississippi, Missouri, US"
38.63571781,-92.57976951,439.0,"Moniteau, Missouri, US"
39.49593978,-92.00043978,111.0,"Monroe, Missouri, US"
38.94022054,-91.47000721,98.0,"Montgomery, Missouri, US"
38.4181765,-92.88791859,530.0,"Morgan, Missouri, US"
36.59666326,-89.66070007,650.0,"New Madrid, Missouri, US"
36.90519407,-94.3394104,1814.0,"Newton, Missouri, US"
40.36079813,-94.88133008,952.0,"Nodaway, Missouri, US"
36.68710164,-91.4033755,193.0,"Oregon, Missouri, US"
38.46036182,-91.8613635,321.0,"Osage, Missouri, US"
36.64916339,-92.44459066,164.0,"Ozark, Missouri, US"
36.2130572,-89.78742322,629.0,"Pemiscot, Missouri, US"
37.70660776,-89.82741088,719.0,"Perry, Missouri, US"
38.72798918,-93.28471706,1308.0,"Pettis, Missouri, US"
37.87736118,-91.79351727,696.0,"Phelps, Missouri, US"
39.34310674,-91.16980779,284.0,"Pike, Missouri, US"
39.38154439,-94.77068479,852.0,"Platte, Missouri, US"
37.616229600000004,-93.39828174,827.0,"Polk, Missouri, US"
37.82462075,-92.20783203,849.0,"Pulaski, Missouri, US"
40.47942497,-93.02042674,45.0,"Putnam, Missouri, US"
39.52817427,-91.51838643,177.0,"Ralls, Missouri, US"
39.44007257,-92.49713740000001,449.0,"Randolph, Missouri, US"
39.353746799999996,-93.98905745,220.0,"Ray, Missouri, US"
37.36085952,-90.97009925,50.0,"Reynolds, Missouri, US"
36.65460667,-90.85990261,194.0,"Ripley, Missouri, US"
39.13734288,-93.20259964,855.0,"Saline, Missouri, US"
40.46921489,-92.52311943,32.0,"Schuyler, Missouri, US"
40.45214695,-92.14709064,47.0,"Scotland, Missouri, US"
37.05588075,-89.56474493,1146.0,"Scott, Missouri, US"
37.15772072,-91.40190382,179.0,"Shannon, Missouri, US"
39.79742518,-92.07634971,87.0,"Shelby, Missouri, US"
38.77875681,-90.66662425,9066.0,"St. Charles, Missouri, US"
38.03699437,-93.77631447,98.0,"St. Clair, Missouri, US"
37.81214171,-90.47598685,2521.0,"St. Francois, Missouri, US"
38.63770039999999,-90.4458375,26196.0,"St. Louis, Missouri, US"
38.63555736,-90.24349225,7534.0,"St. Louis City, Missouri, US"
37.89090059,-90.1949941,264.0,"Ste. Genevieve, Missouri, US"
36.85571651,-89.9444155,693.0,"Stoddard, Missouri, US"
36.75000327,-93.45256475,600.0,"Stone, Missouri, US"
40.2099105,-93.11150106,263.0,"Sullivan, Missouri, US"
36.65465345,-93.04075153,1468.0,"Taney, Missouri, US"
37.31728859,-91.96564727,503.0,"Texas, Missouri, US"
37.8457799,-94.34127305,269.0,"Vernon, Missouri, US"
38.76529479,-91.16124662,556.0,"Warren, Missouri, US"
37.96130078,-90.87948158,550.0,"Washington, Missouri, US"
37.11303869,-90.46001416,273.0,"Wayne, Missouri, US"
37.2813734,-92.876329,967.0,"Webster, Missouri, US"
40.47945588,-94.42328751,25.0,"Worth, Missouri, US"
37.27029221,-92.46914488,530.0,"Wright, Missouri, US"
45.13434354,-112.89846940000001,221.0,"Beaverhead, Montana, US"
45.42335905,-107.492347,1061.0,"Big Horn, Montana, US"
48.43175214,-108.9582723,163.0,"Blaine, Montana, US"
46.33277565,-111.49558130000001,29.0,"Broadwater, Montana, US"
45.22850116,-109.0274047,188.0,"Carbon, Montana, US"
45.5197966,-104.53955359999999,26.0,"Carter, Montana, US"
47.30797024,-111.3467922,1255.0,"Cascade, Montana, US"
47.88084126,-110.4353362,50.0,"Chouteau, Montana, US"
46.25319932,-105.57375259999998,167.0,"Custer, Montana, US"
48.78420029,-105.54763429999998,13.0,"Daniels, Montana, US"
47.26584855,-104.89444170000002,140.0,"Dawson, Montana, US"
46.05953325,-113.073353,273.0,"Deer Lodge, Montana, US"
46.33478338,-104.41835649999999,27.0,"Fallon, Montana, US"
47.26331584,-109.2245206,145.0,"Fergus, Montana, US"
48.29575866,-114.05205690000001,2263.0,"Flathead, Montana, US"
45.54486106,-111.1692571,2076.0,"Gallatin, Montana, US"
47.27545948,-107.0002351,19.0,"Garfield, Montana, US"
48.70513576,-112.9934235,761.0,"Glacier, Montana, US"
46.3816474,-109.17685220000001,5.0,"Golden Valley, Montana, US"
46.40605220000001,-113.4414186,45.0,"Granite, Montana, US"
48.62879827,-110.1129252,445.0,"Hill, Montana, US"
46.14907081,-112.094396,117.0,"Jefferson, Montana, US"
47.04581276,-110.26606880000001,12.0,"Judith Basin, Montana, US"
47.64514965,-114.0898013,375.0,"Lake, Montana, US"
47.12610041,-112.39469799999999,525.0,"Lewis and Clark, Montana, US"
48.56084317,-111.02430700000001,28.0,"Liberty, Montana, US"
48.54265777,-115.4046155,221.0,"Lincoln, Montana, US"
45.30080065,-111.9173017,126.0,"Madison, Montana, US"
47.64469406,-105.79449939999999,36.0,"McCone, Montana, US"
46.59907074,-110.8898557,45.0,"Meagher, Montana, US"
47.15283992,-115.00152390000001,11.0,"Mineral, Montana, US"
47.03728583,-113.92135079999998,1465.0,"Missoula, Montana, US"
46.49684637,-108.39498,48.0,"Musselshell, Montana, US"
45.48965095,-110.52643940000002,163.0,"Park, Montana, US"
47.118246299999996,-108.2508876,3.0,"Petroleum, Montana, US"
48.25936577,-107.9128511,139.0,"Phillips, Montana, US"
48.22773388,-112.22527029999999,121.0,"Pondera, Montana, US"
45.39617714,-105.636738,39.0,"Powder River, Montana, US"
46.85538891,-112.93591640000001,28.0,"Powell, Montana, US"
46.86048047,-105.379384,28.0,"Prairie, Montana, US"
46.08520862,-114.11891640000002,274.0,"Ravalli, Montana, US"
47.78668011,-104.5610786,170.0,"Richland, Montana, US"
48.29607488,-105.00792679999999,692.0,"Roosevelt, Montana, US"
46.23397237,-106.72928799999998,691.0,"Rosebud, Montana, US"
47.67657534,-115.1329916,81.0,"Sanders, Montana, US"
48.72085833,-104.50382900000001,40.0,"Sheridan, Montana, US"
45.90018933,-112.6620092,395.0,"Silver Bow, Montana, US"
45.67071407,-109.3950061,126.0,"Stillwater, Montana, US"
45.81367654,-109.9425686,56.0,"Sweet Grass, Montana, US"
47.83741052,-112.24106880000001,64.0,"Teton, Montana, US"
48.65577551,-111.69424140000001,283.0,"Toole, Montana, US"
46.20973220000001,-107.26665159999999,10.0,"Treasure, Montana, US"
48.36435097,-106.6669635,211.0,"Valley, Montana, US"
46.46652491,-109.84646359999999,53.0,"Wheatland, Montana, US"
46.95925154,-104.2510927,36.0,"Wibaux, Montana, US"
45.93955949,-108.26914860000001,4619.0,"Yellowstone, Montana, US"
40.52449420000001,-98.50117804,679.0,"Adams, Nebraska, US"
42.17695516,-98.06662829999999,133.0,"Antelope, Nebraska, US"
41.56896142,-101.6959559,3.0,"Arthur, Nebraska, US"
41.54634427,-103.7114332,2.0,"Banner, Nebraska, US"
41.91311716,-99.97677845,3.0,"Blaine, Nebraska, US"
41.70759415,-98.06737183,121.0,"Boone, Nebraska, US"
42.22079243,-103.08788340000001,141.0,"Box Butte, Nebraska, US"
42.899727399999996,-98.76486568,47.0,"Boyd, Nebraska, US"
42.43018907,-99.92904055,63.0,"Brown, Nebraska, US"
40.85486962,-99.07500296,1468.0,"Buffalo, Nebraska, US"
41.85056773,-96.32605633,97.0,"Burt, Nebraska, US"
41.22703692,-97.13106306,186.0,"Butler, Nebraska, US"
40.90899107,-96.13971217,436.0,"Cass, Nebraska, US"
42.598885100000004,-97.25311951,124.0,"Cedar, Nebraska, US"
40.523719799999995,-101.69780259999999,110.0,"Chase, Nebraska, US"
42.54502621,-101.1244332,54.0,"Cherry, Nebraska, US"
41.21999357,-102.9941693,65.0,"Cheyenne, Nebraska, US"
40.52439441,-98.05126296,117.0,"Clay, Nebraska, US"
41.57486951,-97.0868542,837.0,"Colfax, Nebraska, US"
41.91637624,-96.78730772,224.0,"Cuming, Nebraska, US"
41.39374521,-99.72805369,155.0,"Custer, Nebraska, US"
42.39040144,-96.56656425,2381.0,"Dakota, Nebraska, US"
42.71985036,-103.1313774,182.0,"Dawes, Nebraska, US"
40.87028216,-99.82014609999999,1157.0,"Dawson, Nebraska, US"
41.11168186,-102.33333309999999,6.0,"Deuel, Nebraska, US"
42.49188363,-96.86782408,142.0,"Dixon, Nebraska, US"
41.58071748,-96.65598179,1423.0,"Dodge, Nebraska, US"
41.29518299,-96.15085305,18979.0,"Douglas, Nebraska, US"
40.17638677,-101.6876522,15.0,"Dundy, Nebraska, US"
40.52458567,-97.59646937,67.0,"Fillmore, Nebraska, US"
40.17636348,-98.95299073,66.0,"Franklin, Nebraska, US"
40.52993007,-100.3924658,24.0,"Frontier, Nebraska, US"
40.17642064,-99.91247454,68.0,"Furnas, Nebraska, US"
40.26186809,-96.68946704,374.0,"Gage, Nebraska, US"
41.61703149,-102.3313973,15.0,"Garden, Nebraska, US"
41.91428955,-98.99111827,15.0,"Garfield, Nebraska, US"
40.51481965,-99.83020279,52.0,"Gosper, Nebraska, US"
41.91528587,-101.740701,2.0,"Grant, Nebraska, US"
41.56742671,-98.52150266,42.0,"Greeley, Nebraska, US"
40.87257079,-98.50218293,2292.0,"Hall, Nebraska, US"
40.87349452,-98.02099117,192.0,"Hamilton, Nebraska, US"
40.17658508,-99.40438879,44.0,"Harlan, Nebraska, US"
40.52451972,-101.0603568,6.0,"Hayes, Nebraska, US"
40.17609175,-101.04164770000001,25.0,"Hitchcock, Nebraska, US"
42.45522056,-98.78402558,191.0,"Holt, Nebraska, US"
41.91586243,-101.1354293,17.0,"Hooker, Nebraska, US"
41.2200529,-98.5166499,117.0,"Howard, Nebraska, US"
40.17584531,-97.142601,55.0,"Jefferson, Nebraska, US"
40.39257596,-96.26522753,88.0,"Johnson, Nebraska, US"
40.50663314,-98.94877182,226.0,"Kearney, Nebraska, US"
41.19930341,-101.66201640000001,77.0,"Keith, Nebraska, US"
42.87990694,-99.71343729,8.0,"Keya Paha, Nebraska, US"
41.19774275,-103.7148131,33.0,"Kimball, Nebraska, US"
42.63758421,-97.89178836,236.0,"Knox, Nebraska, US"
40.78416049,-96.68777155,7731.0,"Lancaster, Nebraska, US"
41.04658298,-100.74753740000001,613.0,"Lincoln, Nebraska, US"
41.56650314,-100.4817851,8.0,"Logan, Nebraska, US"
41.91371961,-99.45440415,5.0,"Loup, Nebraska, US"
41.91676024,-97.6005481,1003.0,"Madison, Nebraska, US"
41.56797682,-101.05993620000001,7.0,"McPherson, Nebraska, US"
41.16624273,-98.0374887,109.0,"Merrick, Nebraska, US"
41.71711774,-103.0061405,91.0,"Morrill, Nebraska, US"
41.39750195,-97.99327291,69.0,"Nance, Nebraska, US"
40.38514847,-95.85433992,152.0,"Nemaha, Nebraska, US"
40.17637905,-98.04743961,52.0,"Nuckolls, Nebraska, US"
40.64843556,-96.13374142,242.0,"Otoe, Nebraska, US"
40.13141096,-96.23705437,24.0,"Pawnee, Nebraska, US"
40.85082525,-101.6502942,26.0,"Perkins, Nebraska, US"
40.51156033,-99.41461667,209.0,"Phelps, Nebraska, US"
42.26434853,-97.60122773,139.0,"Pierce, Nebraska, US"
41.57246836,-97.52144359,1332.0,"Platte, Nebraska, US"
41.18813488,-97.56630712,149.0,"Polk, Nebraska, US"
40.17556879999999,-100.476998,133.0,"Red Willow, Nebraska, US"
40.1247415,-95.71755036,77.0,"Richardson, Nebraska, US"
42.42252217,-99.44832069,49.0,"Rock, Nebraska, US"
40.52418865,-97.14085859,817.0,"Saline, Nebraska, US"
41.11314181,-96.11156432,4781.0,"Sarpy, Nebraska, US"
41.227810299999994,-96.63773905,582.0,"Saunders, Nebraska, US"
41.85070896,-103.70809859999999,490.0,"Scotts Bluff, Nebraska, US"
40.87241834,-97.139673,281.0,"Seward, Nebraska, US"
42.50284406,-102.4126613,89.0,"Sheridan, Nebraska, US"
41.22045983,-98.97588642,31.0,"Sherman, Nebraska, US"
42.48932059,-103.7576544,11.0,"Sioux, Nebraska, US"
41.9169835,-97.19394708,55.0,"Stanton, Nebraska, US"
40.17626377,-97.59504381,42.0,"Thayer, Nebraska, US"
41.91358968,-100.5556632,8.0,"Thomas, Nebraska, US"
42.15725356,-96.54157099,294.0,"Thurston, Nebraska, US"
41.56730777,-98.98197724,56.0,"Valley, Nebraska, US"
41.52815707,-96.22019892,377.0,"Washington, Nebraska, US"
42.20934475,-97.11926964,266.0,"Wayne, Nebraska, US"
40.17642643,-98.50019851,66.0,"Webster, Nebraska, US"
41.91482725,-98.52798941,3.0,"Wheeler, Nebraska, US"
40.87272618,-97.59710186,345.0,"York, Nebraska, US"
39.15509045,-119.7480219,618.0,"Carson City, Nevada, US"
39.58105744,-118.3394607,178.0,"Churchill, Nevada, US"
36.21458855,-115.0130241,71693.0,"Clark, Nevada, US"
38.912862,-119.61713329999999,363.0,"Douglas, Nevada, US"
41.14531606,-115.3577619,1134.0,"Elko, Nevada, US"
37.78436681,-117.63199990000001,0.0,"Esmeralda, Nevada, US"
39.98100864,-116.26832040000001,10.0,"Eureka, Nevada, US"
41.40692186,-118.11094270000001,146.0,"Humboldt, Nevada, US"
39.933223299999995,-117.03970749999999,88.0,"Lander, Nevada, US"
37.64268459,-114.8790388,18.0,"Lincoln, Nevada, US"
39.01777974,-119.18704790000001,523.0,"Lyon, Nevada, US"
38.53841696,-118.4344506,14.0,"Mineral, Nevada, US"
38.04264256,-116.47227020000001,553.0,"Nye, Nevada, US"
40.44003782,-118.40056409999998,23.0,"Pershing, Nevada, US"
39.44875482,-119.5250207,16.0,"Storey, Nevada, US"
40.66562265,-119.6631594,10804.0,"Washoe, Nevada, US"
39.44157041,-114.89996599999999,90.0,"White Pine, Nevada, US"
43.51637314,-71.41684235,180.0,"Belknap, New Hampshire, US"
43.87498583,-71.20430216,132.0,"Carroll, New Hampshire, US"
42.92015988,-72.25311043,164.0,"Cheshire, New Hampshire, US"
44.69063265,-71.30633239,28.0,"Coos, New Hampshire, US"
43.93779815,-71.82057197,173.0,"Grafton, New Hampshire, US"
42.91537785,-71.7200253,4691.0,"Hillsborough, New Hampshire, US"
43.29662971,-71.6811573,694.0,"Merrimack, New Hampshire, US"
42.98499744,-71.12883377,2208.0,"Rockingham, New Hampshire, US"
43.291833000000004,-71.02336013,620.0,"Strafford, New Hampshire, US"
43.36094111,-72.22203125,65.0,"Sullivan, New Hampshire, US"
39.47538693,-74.65848483,4303.0,"Atlantic, New Jersey, US"
40.96010917,-74.07164325,21445.0,"Bergen, New Jersey, US"
39.87681124,-74.66927768,7199.0,"Burlington, New Jersey, US"
39.80343818,-74.96388753,10030.0,"Camden, New Jersey, US"
39.15008829,-74.80170244,966.0,"Cape May, New Jersey, US"
39.37199394,-75.10712559,3724.0,"Cumberland, New Jersey, US"
40.78681335,-74.24657979,19995.0,"Essex, New Jersey, US"
39.71581067,-75.13995546,4838.0,"Gloucester, New Jersey, US"
40.73766234,-74.07515667,19905.0,"Hudson, New Jersey, US"
40.56335249,-74.91284156,1343.0,"Hunterdon, New Jersey, US"
40.28047017,-74.70479631,8257.0,"Mercer, New Jersey, US"
40.43629879,-74.41426991,19210.0,"Middlesex, New Jersey, US"
40.26549699,-74.22240686,12231.0,"Monmouth, New Jersey, US"
40.86095313,-74.54553709999998,7448.0,"Morris, New Jersey, US"
39.8895449,-74.28089251,14630.0,"Ocean, New Jersey, US"
41.03238628,-74.29954144,18554.0,"Passaic, New Jersey, US"
39.58719656,-75.34696629999998,1039.0,"Salem, New Jersey, US"
40.56465737,-74.61683016,5501.0,"Somerset, New Jersey, US"
41.13891592,-74.69118243,1392.0,"Sussex, New Jersey, US"
40.65835409,-74.30680092,17078.0,"Union, New Jersey, US"
40.85951833,-74.99556527,1324.0,"Warren, New Jersey, US"
35.05163625,-106.6703554,8244.0,"Bernalillo, New Mexico, US"
33.91514144,-108.4046587,8.0,"Catron, New Mexico, US"
33.36406072,-104.4665365,1648.0,"Chaves, New Mexico, US"
34.91131525,-107.998876,458.0,"Cibola, New Mexico, US"
36.60569702,-104.64726740000002,40.0,"Colfax, New Mexico, US"
34.57421077,-103.34688759999999,1147.0,"Curry, New Mexico, US"
34.34274529,-104.4117842,1.0,"De Baca, New Mexico, US"
32.35275771,-106.83293870000001,4292.0,"Dona Ana, New Mexico, US"
32.47167456,-104.3053527,1073.0,"Eddy, New Mexico, US"
32.73911281,-108.3827845,154.0,"Grant, New Mexico, US"
34.86319296,-104.790669,36.0,"Guadalupe, New Mexico, US"
35.85751555,-103.82209379999999,1.0,"Harding, New Mexico, US"
31.91383467,-108.7151824,109.0,"Hidalgo, New Mexico, US"
32.79215361,-103.4123733,1685.0,"Lea, New Mexico, US"
33.74526079,-105.4586166,263.0,"Lincoln, New Mexico, US"
35.86631386,-106.31349850000001,37.0,"Los Alamos, New Mexico, US"
32.18179341,-107.75088259999998,518.0,"Luna, New Mexico, US"
35.58007720000001,-108.262245,4189.0,"McKinley, New Mexico, US"
36.01095101,-104.9497716,12.0,"Mora, New Mexico, US"
32.61348406,-105.7417604,306.0,"Otero, New Mexico, US"
35.10403332,-103.54817270000001,84.0,"Quay, New Mexico, US"
36.51072137,-106.69316740000001,414.0,"Rio Arriba, New Mexico, US"
34.02097406,-103.4799493,360.0,"Roosevelt, New Mexico, US"
36.50838318,-108.32043700000001,3334.0,"San Juan, New Mexico, US"
35.48014807,-104.8163562,128.0,"San Miguel, New Mexico, US"
35.68862401,-106.86878030000001,1579.0,"Sandoval, New Mexico, US"
35.50708973,-105.9774716,1266.0,"Santa Fe, New Mexico, US"
33.13028233,-107.1925893,66.0,"Sierra, New Mexico, US"
34.00715494,-106.9298354,142.0,"Socorro, New Mexico, US"
36.58006022,-105.63101979999999,160.0,"Taos, New Mexico, US"
34.64048375,-105.8508949,90.0,"Torrance, New Mexico, US"
36.48126404,-103.4709624,35.0,"Union, New Mexico, US"
34.71669834,-106.8103733,698.0,"Valencia, New Mexico, US"
42.60060306,-73.97723916,3233.0,"Albany, New York, US"
42.25748406,-78.02750466,175.0,"Allegany, New York, US"
40.85209301,-73.86282755,49104.0,"Bronx, New York, US"
42.15903158,-75.81326086,2620.0,"Broome, New York, US"
42.24778241,-78.67923096,377.0,"Cattaraugus, New York, US"
42.91261714,-76.55731592,267.0,"Cayuga, New York, US"
42.22769210000001,-79.36691763,745.0,"Chautauqua, New York, US"
42.13891056,-76.7638805,1101.0,"Chemung, New York, US"
42.49430041,-75.60887553,284.0,"Chenango, New York, US"
44.74530905,-73.67875352,182.0,"Clinton, New York, US"
42.24819348,-73.63089095,596.0,"Columbia, New York, US"
42.59509207,-76.07048931,371.0,"Cortland, New York, US"
42.19837623,-74.96709306,149.0,"Delaware, New York, US"
41.76486060000001,-73.74356679,5126.0,"Dutchess, New York, US"
42.76249024,-78.73063652,11561.0,"Erie, New York, US"
44.11630765,-73.77297842,182.0,"Essex, New York, US"
44.59040891,-74.29926032,75.0,"Franklin, New York, US"
43.11363907,-74.41798804,333.0,"Fulton, New York, US"
43.0022601,-78.19135193,365.0,"Genesee, New York, US"
42.275797,-74.12384884,436.0,"Greene, New York, US"
43.66146647,-74.49721957,16.0,"Hamilton, New York, US"
43.42034246,-74.96145307,357.0,"Herkimer, New York, US"
44.04200959,-75.94653457,186.0,"Jefferson, New York, US"
40.636182500000004,-73.94935552,65008.0,"Kings, New York, US"
